date,temp,precip,sw_in,rel_hum,wind_speed
2019-12-31 03:00:00,272.35,0,0,48.2,1
2019-12-31 04:00:00,271.65,0,0.2,50.4,1
2019-12-31 05:00:00,271.75,0,0.2,50.9,0.9
2019-12-31 06:00:00,271.95,0,0.5,51.1,0.4
2019-12-31 07:00:00,271.85,0,0,52.7,1.2
2019-12-31 08:00:00,270.85,0,0.2,55.2,1.3
2019-12-31 09:00:00,271.65,0,10.2,50.2,3.4
2019-12-31 10:00:00,270.95,0,93.2,54.7,2.6
2019-12-31 11:00:00,272.35,0,265.8,44.9,3.7
2019-12-31 12:00:00,272.35,0,356.8,41,3.3
2019-12-31 13:00:00,272.55,0,401.2,38.8,3.3
2019-12-31 14:00:00,272.25,0,369.3,42.6,2.1
2019-12-31 15:00:00,271.25,0,241.5,44.4,3.8
2019-12-31 16:00:00,270.65,0,92.7,47,2.5
2019-12-31 17:00:00,270.35,0,19.3,50.1,3.6
2019-12-31 18:00:00,270.35,0,0,52.3,3.9
2019-12-31 19:00:00,270.35,0,0,58.5,3.8
2019-12-31 20:00:00,270.25,0,0,60.9,3.3
2019-12-31 21:00:00,269.95,0,0,60.4,3.3
2019-12-31 22:00:00,270.15,0,0,53.5,5.9
2019-12-31 23:00:00,269.95,0,0,43.9,2.6
2020-01-01 00:00:00,269.35,,0,48.3,4.01
2020-01-01 01:00:00,268.27,0,0,48.27,1.06
2020-01-01 02:00:00,271.25,0,0.83,14.3,2.55
2020-01-01 03:00:00,271.87,0,0,7.83,2.23
2020-01-01 04:00:00,272.08,0,0,8.18,1.99
2020-01-01 05:00:00,272.82,0,0,6.9,2.61
2020-01-01 06:00:00,273.27,0,0,6.33,2.6
2020-01-01 07:00:00,273.6,0,0,11.55,3.06
2020-01-01 08:00:00,273.33,0,0,15.03,2.66
2020-01-01 09:00:00,272.32,0,12.67,19.2,1.48
2020-01-01 10:00:00,273.03,0,125.67,19.05,1.61
2020-01-01 11:00:00,274.65,0,275.5,21.53,1.2
2020-01-01 12:00:00,274.7,0,360.5,25.08,2.14
2020-01-01 13:00:00,275.8,0,405,24.58,1.71
2020-01-01 14:00:00,277.07,0,379.33,24.25,0.93
2020-01-01 15:00:00,275.4,0,290.33,26.4,2.11
2020-01-01 16:00:00,274.48,0,165.17,25.7,2.4
2020-01-01 17:00:00,273.5,0,16.33,26.9,0.72
2020-01-01 18:00:00,272.85,0,0.17,27.77,1.85
2020-01-01 19:00:00,273.03,0,0,25.78,1.44
2020-01-01 20:00:00,272.88,0,0,26.12,0.99
2020-01-01 21:00:00,272.85,0,0,26.08,1.54
2020-01-01 22:00:00,273.22,0,0,25.58,1.87
2020-01-01 23:00:00,273.63,0,0,24.53,2.63
2020-01-02 00:00:00,273.62,0,0,24.78,1.99
2020-01-02 01:00:00,273.13,0,0,26.15,2.53
2020-01-02 02:00:00,272.22,0,0,29.42,3.24
2020-01-02 03:00:00,271.95,0,0,30.52,3.15
2020-01-02 04:00:00,271.87,0,0,27.32,3.02
2020-01-02 05:00:00,272.22,0,0,26.08,3.04
2020-01-02 06:00:00,272.6,0,0,22.97,2.84
2020-01-02 07:00:00,270.93,0,0,27.43,4.06
2020-01-02 08:00:00,270.17,0,0,23.25,3.8
2020-01-02 09:00:00,270.88,0,14,20.48,3.27
2020-01-02 10:00:00,271.77,0,121.67,20.45,2.87
2020-01-02 11:00:00,272.43,0,287.17,21.77,2.4
2020-01-02 12:00:00,272.87,0,374.33,22.93,3.22
2020-01-02 13:00:00,272.65,0,413.67,22.43,4.99
2020-01-02 14:00:00,272.45,0,384,27.42,5.09
2020-01-02 15:00:00,271.82,0,279,30.42,5.61
2020-01-02 16:00:00,271.32,0,155,30.48,5.31
2020-01-02 17:00:00,270.02,0,21.83,33.28,4.53
2020-01-02 18:00:00,269.1,0,0,35.8,5.48
2020-01-02 19:00:00,268.7,0,0,40.07,6.3
2020-01-02 20:00:00,268.62,0,0,42.67,4.33
2020-01-02 21:00:00,268.55,0,0,44.32,3.38
2020-01-02 22:00:00,269,0,0,42.33,5.65
2020-01-02 23:00:00,270.37,0,0,31.42,7
2020-01-03 00:00:00,269.62,0,0,34,4.21
2020-01-03 01:00:00,269.65,0,0,33.75,3.93
2020-01-03 02:00:00,269.62,0,0,33.35,4.59
2020-01-03 03:00:00,269.27,0,0,35.42,6.17
2020-01-03 04:00:00,269.58,0,0,37.08,5.84
2020-01-03 05:00:00,270.2,0,0,42.75,6.74
2020-01-03 06:00:00,269.92,0,0,42.55,5.13
2020-01-03 07:00:00,270.15,0,0,36.83,6.07
2020-01-03 08:00:00,270.53,0,0,30.13,7.52
2020-01-03 09:00:00,270.9,0,18.5,28.08,5.4
2020-01-03 10:00:00,271.92,0,83.5,24.18,4.5
2020-01-03 11:00:00,272.9,0,165.5,22.85,5.45
2020-01-03 12:00:00,273.8,0,213.83,22.38,3.78
2020-01-03 13:00:00,274.3,0,221.83,21.7,5.25
2020-01-03 14:00:00,274.87,0,214.33,22.38,5.82
2020-01-03 15:00:00,274.72,0,154.17,23.6,5.66
2020-01-03 16:00:00,274.47,0,67.5,23.73,6.08
2020-01-03 17:00:00,273.95,0,11.33,23.38,4.53
2020-01-03 18:00:00,273.27,0,0,24.45,3.59
2020-01-03 19:00:00,270.02,0,0,41.37,1.76
2020-01-03 20:00:00,268.07,0,0,53.57,1.25
2020-01-03 21:00:00,267.45,0,0,56.22,1.71
2020-01-03 22:00:00,268.05,0,0,50.5,5.52
2020-01-03 23:00:00,268.32,0.21,0,64.27,10.64
2020-01-04 00:00:00,268.07,0.14,0,66.42,9.95
2020-01-04 01:00:00,267.42,0,0,69.2,8.85
2020-01-04 02:00:00,267.18,0.05,0,70.7,7.06
2020-01-04 03:00:00,267,0,0,71.13,1.9
2020-01-04 04:00:00,266.88,0,0,76.07,4.42
2020-01-04 05:00:00,266.75,0,0,78.88,3.11
2020-01-04 06:00:00,266.8,0.09,0,76.57,2.64
2020-01-04 07:00:00,266.83,0.12,0,75.23,5.61
2020-01-04 08:00:00,266.9,0.1,0,73.68,5.4
2020-01-04 09:00:00,266.68,0.11,19.33,74.32,5.62
2020-01-04 10:00:00,266.65,0.07,83.33,75.12,7.04
2020-01-04 11:00:00,266.83,0.06,168,73.85,6.25
2020-01-04 12:00:00,266.85,0.08,237.83,71.3,7.29
2020-01-04 13:00:00,267.23,0,287.17,67.95,6.63
2020-01-04 14:00:00,267.4,0.12,332.17,69.68,9.71
2020-01-04 15:00:00,267.07,0,205.83,72.98,10.33
2020-01-04 16:00:00,266.45,0.31,56.5,79.57,6.86
2020-01-04 17:00:00,266.13,0.53,8.83,81.6,3.73
2020-01-04 18:00:00,265.57,0.72,0,84.25,2.13
2020-01-04 19:00:00,264.83,0.67,0,79.37,8.79
2020-01-04 20:00:00,263.83,0.25,0,81.57,8
2020-01-04 21:00:00,263.67,0.56,0,78.13,10.6
2020-01-04 22:00:00,262.97,0.23,0,76.75,9.43
2020-01-04 23:00:00,262.47,0.39,0,74.92,10.56
2020-01-05 00:00:00,262.15,0.1,0,73.5,11.22
2020-01-05 01:00:00,262,0.21,0,77.07,6.16
2020-01-05 02:00:00,262.25,0,0,72.88,3.86
2020-01-05 03:00:00,262.62,0,0,64.15,1.31
2020-01-05 04:00:00,263,0.13,0,64.5,5.48
2020-01-05 05:00:00,263.43,0.08,0,70.42,8.91
2020-01-05 06:00:00,263.25,0.06,0,63.35,6.48
2020-01-05 07:00:00,263.1,0,0,50.08,2.83
2020-01-05 08:00:00,263.67,0,0,32.48,1.2
2020-01-05 09:00:00,263.8,0,12.5,31.23,1.71
2020-01-05 10:00:00,262.52,0,128.67,52.83,2.26
2020-01-05 11:00:00,262.25,0,295,65.57,1.61
2020-01-05 12:00:00,264.7,0,388,31.52,4.33
2020-01-05 13:00:00,265.05,0,424.67,25.65,7.17
2020-01-05 14:00:00,264.97,0,399.67,25.77,6.69
2020-01-05 15:00:00,265,0,316.33,22.72,6.76
2020-01-05 16:00:00,265.07,0,185.33,18.57,6.07
2020-01-05 17:00:00,264.52,0,24.17,20.95,4.91
2020-01-05 18:00:00,264.67,0,0,19,3.43
2020-01-05 19:00:00,265.03,0,0,17.67,2.81
2020-01-05 20:00:00,266.12,0,0,14.83,3.96
2020-01-05 21:00:00,267.03,0,0,18.28,3.97
2020-01-05 22:00:00,267.4,0,0,23.12,3.16
2020-01-05 23:00:00,267.92,0,0,31.52,3.67
2020-01-06 00:00:00,268.05,0,0,38.35,3.35
2020-01-06 01:00:00,268.82,0,0,45.5,3.26
2020-01-06 02:00:00,269.35,0,0,50.95,3.58
2020-01-06 03:00:00,269.13,0,0,54.95,1.19
2020-01-06 04:00:00,269.55,0,0,59.47,1.75
2020-01-06 05:00:00,269.72,0,0,59.35,1.56
2020-01-06 06:00:00,270.48,0,0.17,57.7,1.1
2020-01-06 07:00:00,272.18,0,0.33,49.47,1.96
2020-01-06 08:00:00,272.88,0,0,47.1,3.08
2020-01-06 09:00:00,273.52,0,13.33,49.88,3.2
2020-01-06 10:00:00,273.97,0,128.67,50.82,2.77
2020-01-06 11:00:00,274.32,0,284.5,49.13,1.23
2020-01-06 12:00:00,275.27,0,366,45.7,0.4
2020-01-06 13:00:00,275.88,0,412.17,41.55,0.83
2020-01-06 14:00:00,275.38,0,389,46.42,0.37
2020-01-06 15:00:00,276.03,0,297.33,44.07,0.27
2020-01-06 16:00:00,274.4,0,173.33,46.18,0.57
2020-01-06 17:00:00,272.7,0,21.5,44.35,0.85
2020-01-06 18:00:00,272.23,0,0,41.23,0.95
2020-01-06 19:00:00,271.72,0,0,39.25,0.51
2020-01-06 20:00:00,271.58,0,0,37.85,0.81
2020-01-06 21:00:00,271.83,0,0,34.8,0.82
2020-01-06 22:00:00,271.73,0,0,35.2,0.99
2020-01-06 23:00:00,271.73,0,0,38.58,1.57
2020-01-07 00:00:00,271.85,0,0,41.77,3.6
2020-01-07 01:00:00,272.03,0,0,42.67,3.23
2020-01-07 02:00:00,272.08,0,0,44.6,5.53
2020-01-07 03:00:00,272.22,0,0,41.48,5.16
2020-01-07 04:00:00,271.95,0,0,40.7,4.32
2020-01-07 05:00:00,270.43,0,0,41.38,5.3
2020-01-07 06:00:00,270.27,0,0,33.3,2.1
2020-01-07 07:00:00,269.15,0,0,39.13,5.16
2020-01-07 08:00:00,268.82,0,0.67,46.6,3.82
2020-01-07 09:00:00,268.27,0,36.17,59.75,6.52
2020-01-07 10:00:00,268.08,0.08,116.67,59.62,3.85
2020-01-07 11:00:00,267.1,0,197.5,67.48,1.85
2020-01-07 12:00:00,266.83,0,340.17,63.83,1.94
2020-01-07 13:00:00,266.68,0,344.67,64.1,2.77
2020-01-07 14:00:00,266.98,0,395.67,57.15,6.45
2020-01-07 15:00:00,266.77,0,324.33,55.33,5.2
2020-01-07 16:00:00,266.05,0,172.33,61.28,5.37
2020-01-07 17:00:00,264.42,0,14.67,63.7,1.95
2020-01-07 18:00:00,263.55,0,0,61.98,0.58
2020-01-07 19:00:00,263.32,0,0,47.72,1.62
2020-01-07 20:00:00,263.7,0,0,34.63,2.57
2020-01-07 21:00:00,263.85,0,0,33.92,3.55
2020-01-07 22:00:00,263.33,0,0,35.18,2.2
2020-01-07 23:00:00,264.7,0,0,22.9,1.33
2020-01-08 00:00:00,265.6,0,0,20.82,1.99
2020-01-08 01:00:00,266.3,0,0,19.63,1.07
2020-01-08 02:00:00,267.73,0,0,16.28,1.77
2020-01-08 03:00:00,269.2,0,0,17.02,2.05
2020-01-08 04:00:00,270.32,0,0,16.85,2.33
2020-01-08 05:00:00,270.43,0,0,16.8,1.69
2020-01-08 06:00:00,269.52,0,0.17,18.05,0.9
2020-01-08 07:00:00,270.32,0,0.33,16.17,0.71
2020-01-08 08:00:00,270.1,0,0.17,16.83,0.87
2020-01-08 09:00:00,268.78,0,22.83,19.82,0.69
2020-01-08 10:00:00,269.72,0,105.5,18.6,1.68
2020-01-08 11:00:00,270.17,0,124.5,17.68,2.4
2020-01-08 12:00:00,271.4,0,187.17,16.27,1.22
2020-01-08 13:00:00,272.58,0,276.33,17.62,2.03
2020-01-08 14:00:00,272.72,0,231.33,25.75,2.02
2020-01-08 15:00:00,272.58,0,145.67,34.28,1.99
2020-01-08 16:00:00,273.57,0,77.5,48.73,0.98
2020-01-08 17:00:00,275,0,15.67,69.65,2.85
2020-01-08 18:00:00,274.23,0,0,70.05,2.65
2020-01-08 19:00:00,274.82,0,0.33,79.63,2.85
2020-01-08 20:00:00,274.77,0,0,85.1,3.1
2020-01-08 21:00:00,274.83,0,0,86.03,1.18
2020-01-08 22:00:00,274.73,0,0.17,84.83,1.54
2020-01-08 23:00:00,275.57,0,0.33,79.2,2.56
2020-01-09 00:00:00,275.22,0,0,77.72,1.21
2020-01-09 01:00:00,275.07,0,0,75.65,0.91
2020-01-09 02:00:00,274.92,0,0.17,75.35,0.75
2020-01-09 03:00:00,274.78,0,0.17,75.6,1.81
2020-01-09 04:00:00,274.67,0,0,78.2,2.07
2020-01-09 05:00:00,274.68,0,0,77.75,2.34
2020-01-09 06:00:00,275.07,0,0,74.32,2.05
2020-01-09 07:00:00,275.15,0,0,72.17,2.44
2020-01-09 08:00:00,275.97,0,0.33,64.27,2.17
2020-01-09 09:00:00,276.18,0,25.33,60.7,2.43
2020-01-09 10:00:00,276.83,0,138.33,58.47,2.06
2020-01-09 11:00:00,276.55,0,229,63.17,1.36
2020-01-09 12:00:00,278.6,0,274.67,51.45,1.47
2020-01-09 13:00:00,278.87,0,380.67,50.45,1.67
2020-01-09 14:00:00,278.1,0,313.83,52.37,0.75
2020-01-09 15:00:00,277.92,0,269.5,50.28,1.42
2020-01-09 16:00:00,277.13,0,146,50.95,1.65
2020-01-09 17:00:00,276.1,0,20.33,53.48,2.84
2020-01-09 18:00:00,275.4,0,0,51.7,2.86
2020-01-09 19:00:00,275.25,0,0,46.83,2.92
2020-01-09 20:00:00,274.9,0,0,43.75,2.32
2020-01-09 21:00:00,274.52,0,0,38,3.07
2020-01-09 22:00:00,273.62,0,0,46.53,3.76
2020-01-09 23:00:00,273.08,0,0,32.28,3.51
2020-01-10 00:00:00,272.38,0,0,26.2,2.95
2020-01-10 01:00:00,272.22,0,0,23.45,2.35
2020-01-10 02:00:00,271.75,0,0,21.33,1.74
2020-01-10 03:00:00,271.53,0,0,20.08,1.86
2020-01-10 04:00:00,271.87,0,0,18.8,3.74
2020-01-10 05:00:00,272.13,0,0,17,3.27
2020-01-10 06:00:00,271.48,0,0,17.65,2.8
2020-01-10 07:00:00,270.73,0,0,19.37,1.66
2020-01-10 08:00:00,269.62,0,0,21.77,1.13
2020-01-10 09:00:00,268.03,0,14,25.73,0.78
2020-01-10 10:00:00,269.28,0,162.17,25.95,1.38
2020-01-10 11:00:00,269.32,0,287.83,44.63,0.41
2020-01-10 12:00:00,269.27,0,377.67,47.52,1.16
2020-01-10 13:00:00,270.4,0,424.67,42.35,1.38
2020-01-10 14:00:00,269.97,0,401,48.43,0.45
2020-01-10 15:00:00,269.87,0,313.5,52.9,1.03
2020-01-10 16:00:00,270.03,0,185.83,50.33,0.82
2020-01-10 17:00:00,267.62,0,29,53.3,1.79
2020-01-10 18:00:00,266.65,0,0,56.43,2.01
2020-01-10 19:00:00,266.43,0,0,56.88,2.92
2020-01-10 20:00:00,265.35,0,0,71.18,4.5
2020-01-10 21:00:00,265.4,0,0,75.92,4.38
2020-01-10 22:00:00,265.37,0,0,74.77,1.51
2020-01-10 23:00:00,264.77,0,0,74.1,0.84
2020-01-11 00:00:00,264.62,0,0,75.23,0.44
2020-01-11 01:00:00,264.58,0,0,76.77,0.54
2020-01-11 02:00:00,264.53,0,0,75.12,1.07
2020-01-11 03:00:00,264.48,0,0,72.92,1.35
2020-01-11 04:00:00,264.65,0,0,68.3,2.3
2020-01-11 05:00:00,264.23,0,0,68.37,2.99
2020-01-11 06:00:00,263.63,0,0,73.67,3.07
2020-01-11 07:00:00,263.12,0,0,70.95,2.09
2020-01-11 08:00:00,262.98,0,0,72.03,1.53
2020-01-11 09:00:00,265.47,0,16.33,39.58,2.58
2020-01-11 10:00:00,267.07,0,172.17,28.55,1.68
2020-01-11 11:00:00,268.25,0,303.33,22.53,2.02
2020-01-11 12:00:00,268.85,0,395.17,18.62,1.77
2020-01-11 13:00:00,268.13,0,439,22.33,2.88
2020-01-11 14:00:00,268,0,416.67,23.12,3.5
2020-01-11 15:00:00,268.07,0,335.33,21.97,3.07
2020-01-11 16:00:00,268.73,0,205,18.73,2.31
2020-01-11 17:00:00,267.83,0,35,20.32,1.72
2020-01-11 18:00:00,268,0,0,17.07,3
2020-01-11 19:00:00,269.48,0,0,10.9,2.55
2020-01-11 20:00:00,270.38,0,0,8.28,2.42
2020-01-11 21:00:00,270.4,0,0,8.93,1.71
2020-01-11 22:00:00,271.53,0,0,7.07,2.59
2020-01-11 23:00:00,271.68,0,0,6.3,3.11
2020-01-12 00:00:00,271.62,0,0,6.68,2.97
2020-01-12 01:00:00,271.63,0,0,6.85,2.85
2020-01-12 02:00:00,271.47,0,0,7.1,1.8
2020-01-12 03:00:00,271.73,0,0,6.83,1.52
2020-01-12 04:00:00,272.15,0,0,6.77,1.29
2020-01-12 05:00:00,272.75,0,0,6.38,1.2
2020-01-12 06:00:00,273,0,0,6.23,1.2
2020-01-12 07:00:00,273.63,0,0,6.32,1.06
2020-01-12 08:00:00,274.07,0,0.33,5.82,1.22
2020-01-12 09:00:00,274.62,0,16.17,5.75,1.3
2020-01-12 10:00:00,276.38,0,174.83,7.38,1.71
2020-01-12 11:00:00,277.02,0,306.33,9.3,3.23
2020-01-12 12:00:00,277.82,0,395.5,11.02,2.45
2020-01-12 13:00:00,277.58,0,438.83,14.73,0.42
2020-01-12 14:00:00,275.82,0,417.67,17.68,0.53
2020-01-12 15:00:00,275.83,0,331.33,13.95,1.7
2020-01-12 16:00:00,275.33,0,207.67,12.3,3.05
2020-01-12 17:00:00,274.4,0,38.33,13.93,1.46
2020-01-12 18:00:00,274.12,0,0.17,15.15,2.6
2020-01-12 19:00:00,273.42,0,0,16.85,2.18
2020-01-12 20:00:00,273.3,0,0,18.1,1.26
2020-01-12 21:00:00,273.15,0,0,18.35,0.77
2020-01-12 22:00:00,272.17,0,0,21.23,0.85
2020-01-12 23:00:00,271.53,0,0,25.02,2.04
2020-01-13 00:00:00,270.78,0,0,25.7,1.63
2020-01-13 01:00:00,270.63,0,0.17,24.12,1.79
2020-01-13 02:00:00,270.72,0,0,23.85,1.57
2020-01-13 03:00:00,271.17,0,0,20.03,1.99
2020-01-13 04:00:00,272.25,0,0,14.65,2.02
2020-01-13 05:00:00,272.92,0,0,11.55,2.39
2020-01-13 06:00:00,273.3,0,0,10.83,3.51
2020-01-13 07:00:00,272.35,0,0,12.87,3.67
2020-01-13 08:00:00,272.47,0,0.17,13.5,2.36
2020-01-13 09:00:00,271.98,0,28.17,17.15,1.14
2020-01-13 10:00:00,272.27,0,165.67,19.18,2.64
2020-01-13 11:00:00,271.77,0,288,20.08,3.8
2020-01-13 12:00:00,271.77,0,315.67,17.53,4.92
2020-01-13 13:00:00,272.45,0,407.67,17.4,4.1
2020-01-13 14:00:00,272.15,0,332.33,19.22,2.12
2020-01-13 15:00:00,270.72,0,235.17,22.57,3.06
2020-01-13 16:00:00,271.73,0,152.17,18.93,1.15
2020-01-13 17:00:00,272.2,0,22.67,14.43,0.58
2020-01-13 18:00:00,271.42,0,0.17,15.4,1.31
2020-01-13 19:00:00,271.47,0,0,15.37,1.05
2020-01-13 20:00:00,271.3,0,0,16.35,2.21
2020-01-13 21:00:00,271.3,0,0,15.67,2.57
2020-01-13 22:00:00,271.7,0,0,14.48,1.91
2020-01-13 23:00:00,271.82,0,0,15.37,2.88
2020-01-14 00:00:00,271.98,0,0,14.57,1.98
2020-01-14 01:00:00,272.2,0,0,14,2.44
2020-01-14 02:00:00,271.83,0,0,15.48,4.77
2020-01-14 03:00:00,271.17,0,0,16.82,4.73
2020-01-14 04:00:00,271.17,0,0,16.27,3.31
2020-01-14 05:00:00,271.38,0,0,16.68,3.24
2020-01-14 06:00:00,271.63,0,0,17.03,2.81
2020-01-14 07:00:00,271.82,0,0,16.58,2.5
2020-01-14 08:00:00,271.73,0,0,16.75,2.59
2020-01-14 09:00:00,271.8,0,16.33,16.63,2.32
2020-01-14 10:00:00,273.3,0,175.83,16.4,1.38
2020-01-14 11:00:00,274.18,0,298.17,17.72,2.07
2020-01-14 12:00:00,276.05,0,385.17,16.68,1.35
2020-01-14 13:00:00,275.38,0,430.83,19.68,1.33
2020-01-14 14:00:00,276.62,0,413.17,14.95,0.62
2020-01-14 15:00:00,275.93,0,324.67,17.68,1.9
2020-01-14 16:00:00,275.1,0,198,17.55,2.54
2020-01-14 17:00:00,273.27,0,36.83,19.95,3.54
2020-01-14 18:00:00,272.83,0,0,19.63,4.57
2020-01-14 19:00:00,273.08,0,0,20.03,2.25
2020-01-14 20:00:00,273.28,0,0,28.35,2.75
2020-01-14 21:00:00,273.95,0,0,36.83,2.14
2020-01-14 22:00:00,273.57,0,0,42.42,1.33
2020-01-14 23:00:00,273.57,0,0,48.05,1.72
2020-01-15 00:00:00,273.78,0,0,56.27,1.43
2020-01-15 01:00:00,273.77,0,0,58.9,2.33
2020-01-15 02:00:00,273.83,0,0,51.93,3.17
2020-01-15 03:00:00,273.95,0,0,48.48,2.94
2020-01-15 04:00:00,274.18,0,0,47,2.2
2020-01-15 05:00:00,274.3,0,0,45.73,1.58
2020-01-15 06:00:00,274.47,0,0.17,43.65,1.92
2020-01-15 07:00:00,274.77,0,0,42.92,2.37
2020-01-15 08:00:00,274.37,0,0.17,45.82,2.74
2020-01-15 09:00:00,274.62,0,24.67,40,2.77
2020-01-15 10:00:00,275.7,0,165.67,30.83,1.63
2020-01-15 11:00:00,276.43,0,291.83,31.27,2.22
2020-01-15 12:00:00,277.3,0,378.17,33.85,2.81
2020-01-15 13:00:00,278.67,0,432,32.78,3.14
2020-01-15 14:00:00,278.62,0,408.33,34.67,4
2020-01-15 15:00:00,278.25,0,326.83,35.6,3.68
2020-01-15 16:00:00,277.98,0,205.33,35.7,2.23
2020-01-15 17:00:00,276.6,0,46,37.32,1.15
2020-01-15 18:00:00,275.6,0,0,37.32,2.61
2020-01-15 19:00:00,276,0,0,34.4,2.6
2020-01-15 20:00:00,274.95,0,0,34.23,1.73
2020-01-15 21:00:00,271.75,0,0,46.25,1.1
2020-01-15 22:00:00,270.22,0,0.17,49.82,0.78
2020-01-15 23:00:00,270.57,0,0,44.58,0.65
2020-01-16 00:00:00,267.85,0,0,58.5,0.42
2020-01-16 01:00:00,267.35,0,0.33,59.95,0.99
2020-01-16 02:00:00,267.35,0,0,58.97,0.59
2020-01-16 03:00:00,267.8,0,0.33,59.58,1.91
2020-01-16 04:00:00,267.68,0,0,55.75,0.45
2020-01-16 05:00:00,267.33,0,0,57.75,1.08
2020-01-16 06:00:00,266.58,0,0,58.35,0.79
2020-01-16 07:00:00,266.17,0,0,59.27,0.5
2020-01-16 08:00:00,266.65,0,0.5,56.28,0.76
2020-01-16 09:00:00,267.15,0,20.67,51.47,0.65
2020-01-16 10:00:00,270.98,0,194.17,36.53,0.77
2020-01-16 11:00:00,273.73,0,317.5,31.35,0.93
2020-01-16 12:00:00,271.95,0,395.67,40.65,3.48
2020-01-16 13:00:00,272.15,0,445.17,39.95,3.27
2020-01-16 14:00:00,271.48,0,441.17,42.95,1.17
2020-01-16 15:00:00,270.55,0,334.5,45.52,1.15
2020-01-16 16:00:00,271.23,0,233.67,41.18,1.29
2020-01-16 17:00:00,270.23,0,49.83,39.2,1.37
2020-01-16 18:00:00,269.08,0,0.17,38.05,1.55
2020-01-16 19:00:00,269.18,0,0,36.92,1.5
2020-01-16 20:00:00,269.3,0,0,32.48,0.83
2020-01-16 21:00:00,270.08,0,0,26.8,1.1
2020-01-16 22:00:00,270.57,0,0,21.57,1.61
2020-01-16 23:00:00,270.97,0,0,19.55,1.07
2020-01-17 00:00:00,270.92,0,0,17.8,1.38
2020-01-17 01:00:00,271.2,0,0,15.68,1.45
2020-01-17 02:00:00,271.52,0,0.17,13.97,1.6
2020-01-17 03:00:00,271.8,0,0,12.8,1.73
2020-01-17 04:00:00,272.12,0,0,11.68,1.84
2020-01-17 05:00:00,272.33,0,0,10.58,1.93
2020-01-17 06:00:00,272.28,0,0,10.57,1.24
2020-01-17 07:00:00,271.75,0,0,11.27,2.2
2020-01-17 08:00:00,271.58,0,0.5,11.42,1.51
2020-01-17 09:00:00,270.9,0,20,13.42,1.42
2020-01-17 10:00:00,272.18,0,187.5,14.7,1.85
2020-01-17 11:00:00,273.42,0,303.5,15.33,0.81
2020-01-17 12:00:00,274.93,0,395.33,17.73,0.47
2020-01-17 13:00:00,272.47,0,449.33,26.25,0.73
2020-01-17 14:00:00,271.15,0,431.17,36.22,0.53
2020-01-17 15:00:00,270,0,343.67,39.17,0.3
2020-01-17 16:00:00,270.12,0,212.83,36.37,0.47
2020-01-17 17:00:00,266.42,0,28.83,46.6,0.43
2020-01-17 18:00:00,265.37,0,0.67,49.95,1.29
2020-01-17 19:00:00,265.35,0,0,50.02,0.97
2020-01-17 20:00:00,265.22,0,0,48.82,1.74
2020-01-17 21:00:00,265.4,0,0,48.07,0.91
2020-01-17 22:00:00,264.7,0,0.67,52.67,0.64
2020-01-17 23:00:00,266.07,0,0.83,54.3,2.39
2020-01-18 00:00:00,266.52,0,0,58.08,1.26
2020-01-18 01:00:00,266.22,0,0.33,65.23,0.66
2020-01-18 02:00:00,266.57,0,0.83,66.93,1.39
2020-01-18 03:00:00,265.32,0,0,72.88,0.92
2020-01-18 04:00:00,263.07,0.19,0,88.9,1.67
2020-01-18 05:00:00,263.3,0.8,0.33,90.82,0.92
2020-01-18 06:00:00,264.53,0.19,0.33,85,2.65
2020-01-18 07:00:00,264.18,0.11,0,82.77,0.99
2020-01-18 08:00:00,263.43,0.17,0.33,87.25,3.98
2020-01-18 09:00:00,263.07,0,30.67,86.8,2.51
2020-01-18 10:00:00,263.18,0.13,95.67,84.88,0.68
2020-01-18 11:00:00,263.52,0.02,197.33,77.92,1.55
2020-01-18 12:00:00,262.87,0.24,217.67,86.13,1.88
2020-01-18 13:00:00,262.98,0,234.67,82.08,0.92
2020-01-18 14:00:00,262.62,0,231.33,74.87,1.83
2020-01-18 15:00:00,262.53,0,186.67,78.85,2.26
2020-01-18 16:00:00,261.95,0,108,81.63,1.83
2020-01-18 17:00:00,261.43,0,42.5,83.9,0.56
2020-01-18 18:00:00,260.95,0,0.17,82.65,0.63
2020-01-18 19:00:00,260.52,0,0,83.02,0.98
2020-01-18 20:00:00,259.93,0,0,69.33,2.17
2020-01-18 21:00:00,259.27,0,0,69.55,1.81
2020-01-18 22:00:00,258.75,0,0,72.98,2.04
2020-01-18 23:00:00,258.6,0,0,74.57,2.61
2020-01-19 00:00:00,258.07,0,0,72.55,2.74
2020-01-19 01:00:00,257.85,0,0,73.18,2.85
2020-01-19 02:00:00,257.53,0,0,72.42,2.31
2020-01-19 03:00:00,257.37,0,0,69.72,2.66
2020-01-19 04:00:00,257.42,0,0,66.22,2.6
2020-01-19 05:00:00,257.15,0,0,66.6,1.8
2020-01-19 06:00:00,256.9,0,0,68.12,0.94
2020-01-19 07:00:00,257.3,0,0,66.97,2.09
2020-01-19 08:00:00,257.62,0,1.17,66.25,2.37
2020-01-19 09:00:00,258,0,29.83,69.57,2.48
2020-01-19 10:00:00,258.75,0,157.33,66.73,1.41
2020-01-19 11:00:00,258.87,0,225.17,67,0.71
2020-01-19 12:00:00,259.23,0,375.17,65.95,0.87
2020-01-19 13:00:00,259.25,0,475.83,72.32,2.31
2020-01-19 14:00:00,258.3,0,414.67,80.75,4.2
